   3.0961217483787129e-01	   4.2359200038184166e-38
   3.1562055229776409e-01	   3.5212133428618034e-38
   3.2174552917665344e-01	   3.0707604826604002e-38
   3.2798936821928343e-01	   2.9338888075644341e-38
   3.3435437608153873e-01	   3.1250655472198225e-38
   3.4084290418259550e-01	   3.7210983804779193e-38
   3.4745734957359886e-01	   4.8487644115477406e-38
   3.5420015582320874e-01	   6.3633244055613016e-38
   3.6107381392032034e-01	   7.1288777626458576e-38
   3.6808086319431027e-01	   6.2871728236522528e-38
   3.7522389225314062e-01	   5.0237189538948031e-38
   3.8250553993966113e-01	   4.2612123659763596e-38
   3.8992849630648058e-01	   4.1226270336678414e-38
   3.9749550360974417e-01	   4.6519830892600025e-38
   4.0520935732220931e-01	   6.0603041134978190e-38
   4.1307290716596801e-01	   8.3518508825384341e-38
   4.2108905816522391e-01	   9.6485071892389332e-38
   4.2926077171948585e-01	   8.1610000238996351e-38
   4.3759106669760200e-01	   6.3019542022997476e-38
   4.4608302055301102e-01	   5.4879856849428189e-38
   4.5473977046064989e-01	   5.8017071003100368e-38
   4.6356451447591041e-01	   7.4875835344341609e-38
   4.7256051271610144e-01	   1.0743245377206791e-37
   4.8173108856482449e-01	   1.2509767755436246e-37
   4.9107962989973120e-01	   9.9510087349482831e-38
   5.0060959034410690e-01	   7.5778048723971563e-38
   5.1032449054273255e-01	   7.0550135737079498e-38
   5.2022791946252178e-01	   8.5136086853349242e-38
   5.3032353571838131e-01	   1.2534498219197696e-37
   5.4061506892481770e-01	   1.5867173372107937e-37
   5.5110632107375812e-01	   1.2486002646490324e-37
   5.6180116793912427e-01	   9.2783732298700364e-38
   5.7270356050864812e-01	   8.9938199658249067e-38
   5.8381752644349028e-01	   1.1990296772124501e-37
   5.9514717156616648e-01	   1.8277954576680460e-37
   6.0669668137736688e-01	   1.7645765686164937e-37
   6.1847032260219403e-01	   1.2194059642622089e-37
   6.3047244476641806e-01	   1.0765653229303882e-37
   6.4270748180332316e-01	   1.4016342685191003e-37
   6.5517995369172111e-01	   2.2165620971256736e-37
   6.6789446812577502e-01	   2.0510197989352755e-37
   6.8085572221720392e-01	   1.3877882502632296e-37
   6.9406850423054389e-01	   1.3403586950328257e-37
   7.0753769535206090e-01	   2.0178708598609496e-37
   7.2126827149301520e-01	   2.7986324437053163e-37
   7.3526530512789501e-01	   1.8997212443610683e-37
   7.4953396716834941e-01	   1.5192255912214861e-37
   7.6407952887346031e-01	   2.0784664655630758e-37
   7.7890736379711223e-01	   3.2871417862896270e-37
   7.9402294977312804e-01	   2.3094555442013913e-37
   8.0943187093894520e-01	   1.7714882371888400e-37
   8.2513981979856321e-01	   2.5191768558193247e-37
   8.4115259932550934e-01	   3.8032914883410066e-37
   8.5747612510663906e-01	   2.3989730479304883e-37
   8.7411642752751217e-01	   2.1296034117057167e-37
   8.9107965400020661e-01	   3.6516174243660526e-37
   9.0837207123433816e-01	   3.7035731137273381e-37
   9.2600006755217845e-01	   2.3540949939312201e-37
   9.4397015524867356e-01	   3.1719779428946675e-37
   9.6228897299728966e-01	   4.8983362181901464e-37
   9.8096328830251733e-01	   2.8582165671433757e-37
   1.0000000000000000e+00	   3.1476515431901811e-37
